time,datum,time_as_number,all_salt,closest_salt
1964-05-27 09:40:00,27.05.1964,9.666666666666666,,
1964-05-29 08:30:00,29.05.1964,8.5,,
1964-06-03 08:00:00,03.06.1964,8.0,,
1964-06-04 09:00:00,04.06.1964,9.0,,
1964-06-05 08:30:00,05.06.1964,8.5,,
1964-06-08 09:00:00,08.06.1964,9.0,,
1964-06-09 08:30:00,09.06.1964,8.5,,
1964-06-10 09:00:00,10.06.1964,9.0,,
1964-06-12 08:20:00,12.06.1964,8.333333333333334,,
1964-06-15 09:00:00,15.06.1964,9.0,,
1964-06-16 09:00:00,16.06.1964,9.0,,
1964-06-18 08:30:00,18.06.1964,8.5,,
1964-06-22 08:40:00,22.06.1964,8.666666666666666,,
1964-06-24 08:00:00,24.06.1964,8.0,,
1964-06-26 08:40:00,26.06.1964,8.666666666666666,,
1964-06-29 08:30:00,29.06.1964,8.5,,
1964-06-30 09:00:00,30.06.1964,9.0,,
1964-07-01 09:30:00,01.07.1964,9.5,,
1964-07-02 09:00:00,02.07.1964,9.0,,
1964-07-03 08:45:00,03.07.1964,8.75,,
1964-07-06 09:00:00,06.07.1964,9.0,,
1964-07-07 08:35:00,07.07.1964,8.583333333333334,,
1964-07-09 08:45:00,09.07.1964,8.75,,
1964-07-10 09:00:00,10.07.1964,9.0,,
1964-07-13 10:00:00,13.07.1964,10.0,,
1964-07-15 08:25:00,15.07.1964,8.416666666666666,,
1964-07-16 09:00:00,16.07.1964,9.0,,
1964-07-17 08:40:00,17.07.1964,8.666666666666666,,
1964-07-20 08:40:00,20.07.1964,8.666666666666666,,
1964-07-21 09:00:00,21.07.1964,9.0,,
1964-07-22 09:30:00,22.07.1964,9.5,,
1964-07-23 09:00:00,23.07.1964,9.0,,
1964-07-24 08:45:00,24.07.1964,8.75,,
1964-07-27 09:10:00,27.07.1964,9.166666666666666,,
1964-07-28 09:00:00,28.07.1964,9.0,,
1964-07-29 08:40:00,29.07.1964,8.666666666666666,,
1964-07-31 08:40:00,31.07.1964,8.666666666666666,,
1964-08-03 08:45:00,03.08.1964,8.75,,
1964-08-04 09:00:00,04.08.1964,9.0,,
1964-08-05 10:10:00,05.08.1964,10.166666666666666,,
1964-08-07 08:45:00,07.08.1964,8.75,,
1964-08-10 10:00:00,10.08.1964,10.0,,
1964-08-12 08:40:00,12.08.1964,8.666666666666666,,
1964-08-13 09:00:00,13.08.1964,9.0,,
1964-08-14 08:35:00,14.08.1964,8.583333333333334,,
1964-08-17 09:50:00,17.08.1964,9.833333333333334,,
1964-08-18 09:00:00,18.08.1964,9.0,,
1964-08-19 09:55:00,19.08.1964,9.916666666666666,,
1964-08-20 09:00:00,20.08.1964,9.0,,
1964-08-21 08:40:00,21.08.1964,8.666666666666666,,
1964-08-24 09:05:00,24.08.1964,9.083333333333334,,
1964-08-25 09:00:00,25.08.1964,9.0,,
1964-08-26 08:35:00,26.08.1964,8.583333333333334,,
1964-08-27 09:00:00,27.08.1964,9.0,,
1964-08-28 09:00:00,28.08.1964,9.0,,
1964-09-01 09:00:00,01.09.1964,9.0,,
1964-09-02 09:00:00,02.09.1964,9.0,,
1964-09-04 08:50:00,04.09.1964,8.833333333333334,,
1964-09-07 10:20:00,07.09.1964,10.333333333333334,,
1964-09-09 09:00:00,09.09.1964,9.0,,
1964-09-14 15:00:00,14.09.1964,15.0,,
1964-09-16 08:50:00,16.09.1964,8.833333333333334,,
1964-09-18 10:05:00,18.09.1964,10.083333333333334,,
1964-09-22 08:35:00,22.09.1964,8.583333333333334,,
1964-09-23 09:00:00,23.09.1964,9.0,,
1964-09-24 09:00:00,24.09.1964,9.0,,
1964-09-25 08:50:00,25.09.1964,8.833333333333334,,
1964-09-28 08:45:00,28.09.1964,8.75,,
1964-09-30 08:45:00,30.09.1964,8.75,,
1964-10-01 09:00:00,01.10.1964,9.0,,
1964-10-02 08:40:00,02.10.1964,8.666666666666666,,
1964-10-05 08:40:00,05.10.1964,8.666666666666666,,
1964-10-06 09:00:00,06.10.1964,9.0,,
1964-10-07 09:35:00,07.10.1964,9.583333333333334,,
1964-10-08 09:00:00,08.10.1964,9.0,,
1964-10-09 08:35:00,09.10.1964,8.583333333333334,,
1964-10-12 08:40:00,12.10.1964,8.666666666666666,,
1964-10-13 09:00:00,13.10.1964,9.0,,
1964-10-14 08:55:00,14.10.1964,8.916666666666666,,
1964-10-15 09:00:00,15.10.1964,9.0,,
1964-10-16 09:20:00,16.10.1964,9.333333333333334,,
1964-10-19 08:40:00,19.10.1964,8.666666666666666,,
1964-10-20 09:00:00,20.10.1964,9.0,,
1964-10-21 08:40:00,21.10.1964,8.666666666666666,,
1964-10-23 09:10:00,23.10.1964,9.166666666666666,,
1964-10-26 08:55:00,26.10.1964,8.916666666666666,,
1964-10-27 09:00:00,27.10.1964,9.0,,
1964-10-28 09:15:00,28.10.1964,9.25,,
1964-10-30 09:25:00,30.10.1964,9.416666666666666,,
1964-11-02 09:50:00,02.11.1964,9.833333333333334,,
1964-11-03 09:00:00,03.11.1964,9.0,,
1964-11-04 09:50:00,04.11.1964,9.833333333333334,,
1964-11-05 09:00:00,05.11.1964,9.0,,
1964-11-06 08:50:00,06.11.1964,8.833333333333334,,
1964-11-09 08:50:00,09.11.1964,8.833333333333334,,
1964-11-10 09:00:00,10.11.1964,9.0,,
1964-11-11 09:00:00,11.11.1964,9.0,,
1964-11-12 09:00:00,12.11.1964,9.0,,
1964-11-13 10:15:00,13.11.1964,10.25,,
1964-11-19 09:45:00,19.11.1964,9.75,,
1964-11-20 09:00:00,20.11.1964,9.0,,
1964-11-23 10:35:00,23.11.1964,10.583333333333334,,
1964-11-24 09:00:00,24.11.1964,9.0,,
1964-11-25 08:25:00,25.11.1964,8.416666666666666,,
1964-11-26 09:00:00,26.11.1964,9.0,,
1964-11-27 10:00:00,27.11.1964,10.0,,
1964-11-30 10:00:00,30.11.1964,10.0,,
1964-12-01 09:00:00,01.12.1964,9.0,,
1964-12-02 09:00:00,02.12.1964,9.0,,
1964-12-03 09:00:00,03.12.1964,9.0,,
1964-12-07 10:15:00,07.12.1964,10.25,,
1964-12-10 10:20:00,10.12.1964,10.333333333333334,,
1964-12-11 09:00:00,11.12.1964,9.0,,
1964-12-14 10:15:00,14.12.1964,10.25,,
1964-12-15 09:00:00,15.12.1964,9.0,,
1964-12-16 10:10:00,16.12.1964,10.166666666666666,,
1964-12-18 10:15:00,18.12.1964,10.25,,
1964-12-21 10:20:00,21.12.1964,10.333333333333334,,
1964-12-22 09:00:00,22.12.1964,9.0,,
1964-12-23 10:05:00,23.12.1964,10.083333333333334,,
1964-12-28 10:35:00,28.12.1964,10.583333333333334,,
1964-12-29 09:00:00,29.12.1964,9.0,,
1965-01-04 10:30:00,04.01.1965,10.5,,
1965-01-05 09:00:00,05.01.1965,9.0,,
1965-01-06 10:45:00,06.01.1965,10.75,,
1965-01-07 09:00:00,07.01.1965,9.0,,
1965-01-08 10:35:00,08.01.1965,10.583333333333334,,
1965-01-11 10:30:00,11.01.1965,10.5,,
1965-01-12 09:00:00,12.01.1965,9.0,,
1965-01-13 10:25:00,13.01.1965,10.416666666666666,,
1965-01-15 10:10:00,15.01.1965,10.166666666666666,,
1965-01-18 09:00:00,18.01.1965,9.0,,
1965-01-19 10:40:00,19.01.1965,10.666666666666666,,
1965-01-20 09:00:00,20.01.1965,9.0,,
1965-01-21 09:00:00,21.01.1965,9.0,,
1965-01-22 10:15:00,22.01.1965,10.25,,
1965-01-27 10:10:00,27.01.1965,10.166666666666666,,
1965-01-29 08:50:00,29.01.1965,8.833333333333334,,
1965-02-01 10:15:00,01.02.1965,10.25,,
1965-02-02 09:00:00,02.02.1965,9.0,,
1965-02-03 10:30:00,03.02.1965,10.5,,
1965-02-04 09:00:00,04.02.1965,9.0,,
1965-02-09 08:45:00,09.02.1965,8.75,,
1965-02-10 09:00:00,10.02.1965,9.0,,
1965-02-11 10:00:00,11.02.1965,10.0,,
1965-02-12 09:00:00,12.02.1965,9.0,,
1965-02-15 08:45:00,15.02.1965,8.75,,
1965-02-16 09:00:00,16.02.1965,9.0,,
1965-02-17 10:25:00,17.02.1965,10.416666666666666,,
1965-02-18 09:00:00,18.02.1965,9.0,,
1965-02-19 09:55:00,19.02.1965,9.916666666666666,,
1965-02-22 10:00:00,22.02.1965,10.0,,
1965-02-24 10:35:00,24.02.1965,10.583333333333334,,
1965-02-25 09:00:00,25.02.1965,9.0,,
1965-02-26 10:15:00,26.02.1965,10.25,,
1965-03-02 09:55:00,02.03.1965,9.916666666666666,,
1965-03-03 09:00:00,03.03.1965,9.0,,
1965-03-04 10:10:00,04.03.1965,10.166666666666666,,
1965-03-05 09:00:00,05.03.1965,9.0,,
1965-03-08 09:40:00,08.03.1965,9.666666666666666,,
1965-03-09 09:00:00,09.03.1965,9.0,,
1965-03-10 09:45:00,10.03.1965,9.75,,
1965-03-11 09:00:00,11.03.1965,9.0,,
1965-03-12 09:55:00,12.03.1965,9.916666666666666,,
1965-03-15 10:10:00,15.03.1965,10.166666666666666,,
1965-03-16 09:00:00,16.03.1965,9.0,,
1965-03-17 10:10:00,17.03.1965,10.166666666666666,,
1965-03-18 09:00:00,18.03.1965,9.0,,
1965-03-19 10:05:00,19.03.1965,10.083333333333334,,
1965-03-22 10:05:00,22.03.1965,10.083333333333334,,
1965-03-24 14:25:00,24.03.1965,14.416666666666666,,
1965-03-25 10:00:00,25.03.1965,10.0,,
1965-03-26 09:45:00,26.03.1965,9.75,,
1965-03-29 10:15:00,29.03.1965,10.25,,
1965-03-30 10:00:00,30.03.1965,10.0,,
1965-03-31 10:05:00,31.03.1965,10.083333333333334,,
1965-04-01 10:00:00,01.04.1965,10.0,,
1965-04-02 09:10:00,02.04.1965,9.166666666666666,,
1965-04-05 17:00:00,05.04.1965,17.0,,
1965-04-06 08:00:00,06.04.1965,8.0,,
1965-04-07 09:00:00,07.04.1965,9.0,,
1965-04-08 09:30:00,08.04.1965,9.5,,
1965-04-09 10:00:00,09.04.1965,10.0,,
1965-04-12 10:00:00,12.04.1965,10.0,,
1965-04-13 10:10:00,13.04.1965,10.166666666666666,,
1965-04-14 09:55:00,14.04.1965,9.916666666666666,,
1965-04-15 09:05:00,15.04.1965,9.083333333333334,,
1965-04-20 10:05:00,20.04.1965,10.083333333333334,,
1965-04-21 10:15:00,21.04.1965,10.25,,
1965-04-22 10:10:00,22.04.1965,10.166666666666666,,
1965-04-23 10:00:00,23.04.1965,10.0,,
1965-04-26 08:40:00,26.04.1965,8.666666666666666,,
1965-04-27 10:00:00,27.04.1965,10.0,,
1965-04-28 10:25:00,28.04.1965,10.416666666666666,,
1965-04-29 10:00:00,29.04.1965,10.0,,
1965-04-30 10:50:00,30.04.1965,10.833333333333334,,
1965-05-03 09:50:00,03.05.1965,9.833333333333334,,
1965-05-04 09:30:00,04.05.1965,9.5,,
1965-05-05 09:50:00,05.05.1965,9.833333333333334,,
1965-05-06 09:00:00,06.05.1965,9.0,,
1965-05-07 10:30:00,07.05.1965,10.5,,
1965-05-10 10:00:00,10.05.1965,10.0,,
1965-05-11 10:10:00,11.05.1965,10.166666666666666,,
1965-05-12 09:50:00,12.05.1965,9.833333333333334,,
1965-05-13 09:45:00,13.05.1965,9.75,,
1965-05-14 09:40:00,14.05.1965,9.666666666666666,,
1965-05-17 09:45:00,17.05.1965,9.75,,
1965-05-19 08:30:00,19.05.1965,8.5,,
1965-05-20 10:30:00,20.05.1965,10.5,,
1965-05-21 09:30:00,21.05.1965,9.5,,
1965-05-24 09:05:00,24.05.1965,9.083333333333334,,
1965-05-25 09:40:00,25.05.1965,9.666666666666666,,
1965-05-26 09:05:00,26.05.1965,9.083333333333334,,
1965-05-28 09:00:00,28.05.1965,9.0,,
1965-05-31 09:10:00,31.05.1965,9.166666666666666,,
1965-06-01 09:10:00,01.06.1965,9.166666666666666,,
1965-06-02 09:30:00,02.06.1965,9.5,,
1965-06-03 09:15:00,03.06.1965,9.25,,
1965-06-04 09:40:00,04.06.1965,9.666666666666666,,
1965-06-08 09:35:00,08.06.1965,9.583333333333334,,
1965-06-09 10:10:00,09.06.1965,10.166666666666666,,
1965-06-10 10:00:00,10.06.1965,10.0,,
1965-06-11 10:05:00,11.06.1965,10.083333333333334,,
1965-06-14 09:15:00,14.06.1965,9.25,,
1965-06-16 08:50:00,16.06.1965,8.833333333333334,,
1965-06-18 09:55:00,18.06.1965,9.916666666666666,,
1965-06-21 09:55:00,21.06.1965,9.916666666666666,,
1965-06-23 09:00:00,23.06.1965,9.0,,
1965-06-25 10:15:00,25.06.1965,10.25,,
1965-06-28 10:00:00,28.06.1965,10.0,,
1965-06-30 09:00:00,30.06.1965,9.0,,
1965-07-02 09:15:00,02.07.1965,9.25,,
1965-07-06 10:00:00,06.07.1965,10.0,,
1965-07-07 09:00:00,07.07.1965,9.0,,
1965-07-08 09:00:00,08.07.1965,9.0,,
1965-07-09 10:05:00,09.07.1965,10.083333333333334,,
1965-07-12 10:15:00,12.07.1965,10.25,,
1965-07-14 09:15:00,14.07.1965,9.25,,
1965-07-16 10:25:00,16.07.1965,10.416666666666666,,
1965-07-19 09:25:00,19.07.1965,9.416666666666666,,
1965-07-21 10:10:00,21.07.1965,10.166666666666666,,
1965-07-23 09:50:00,23.07.1965,9.833333333333334,,
1965-07-26 10:20:00,26.07.1965,10.333333333333334,,
1965-07-28 09:55:00,28.07.1965,9.916666666666666,,
1965-07-30 09:30:00,30.07.1965,9.5,,
1965-08-02 10:05:00,02.08.1965,10.083333333333334,,
1965-08-03 10:30:00,03.08.1965,10.5,,
1965-08-04 10:05:00,04.08.1965,10.083333333333334,,
1965-08-09 10:10:00,09.08.1965,10.166666666666666,,
1965-08-11 10:15:00,11.08.1965,10.25,,
1965-08-12 09:45:00,12.08.1965,9.75,,
1965-08-13 09:40:00,13.08.1965,9.666666666666666,,
1965-08-16 09:20:00,16.08.1965,9.333333333333334,,
1965-08-18 10:00:00,18.08.1965,10.0,,
1965-08-20 09:30:00,20.08.1965,9.5,,
1965-08-23 09:50:00,23.08.1965,9.833333333333334,,
1965-08-24 09:55:00,24.08.1965,9.916666666666666,,
1965-08-25 10:00:00,25.08.1965,10.0,,
1965-08-26 10:00:00,26.08.1965,10.0,,
1965-08-27 10:15:00,27.08.1965,10.25,,
1965-08-30 10:15:00,30.08.1965,10.25,,
1965-08-31 10:00:00,31.08.1965,10.0,,
1965-09-01 09:30:00,01.09.1965,9.5,,
1965-09-02 09:30:00,02.09.1965,9.5,,
1965-09-03 09:45:00,03.09.1965,9.75,,
1965-09-06 09:50:00,06.09.1965,9.833333333333334,,
1965-09-07 09:55:00,07.09.1965,9.916666666666666,,
1965-09-08 09:35:00,08.09.1965,9.583333333333334,,
1965-09-09 09:40:00,09.09.1965,9.666666666666666,,
1965-09-10 09:30:00,10.09.1965,9.5,,
1965-09-13 09:45:00,13.09.1965,9.75,,
1965-09-14 09:00:00,14.09.1965,9.0,,
1965-09-15 09:40:00,15.09.1965,9.666666666666666,,
1965-09-16 09:00:00,16.09.1965,9.0,,
1965-09-20 09:50:00,20.09.1965,9.833333333333334,,
1965-09-21 09:00:00,21.09.1965,9.0,,
1965-09-22 09:50:00,22.09.1965,9.833333333333334,,
1965-09-23 09:00:00,23.09.1965,9.0,,
1965-09-24 09:50:00,24.09.1965,9.833333333333334,,
1965-09-27 10:05:00,27.09.1965,10.083333333333334,,
1965-09-28 09:00:00,28.09.1965,9.0,,
1965-09-29 09:50:00,29.09.1965,9.833333333333334,,
1965-09-30 09:00:00,30.09.1965,9.0,,
1965-10-01 09:50:00,01.10.1965,9.833333333333334,,
1965-10-04 09:45:00,04.10.1965,9.75,,
1965-10-05 09:00:00,05.10.1965,9.0,,
1965-10-06 08:45:00,06.10.1965,8.75,,
1965-10-07 09:00:00,07.10.1965,9.0,,
1965-10-08 09:55:00,08.10.1965,9.916666666666666,,
1965-10-11 09:00:00,11.10.1965,9.0,,
1965-10-12 09:00:00,12.10.1965,9.0,,
1965-10-13 10:00:00,13.10.1965,10.0,,
1965-10-14 09:00:00,14.10.1965,9.0,,
1965-10-15 10:45:00,15.10.1965,10.75,,
1965-10-18 10:00:00,18.10.1965,10.0,,
1965-10-19 09:00:00,19.10.1965,9.0,,
1965-10-20 09:00:00,20.10.1965,9.0,,
1965-10-21 09:00:00,21.10.1965,9.0,,
1965-10-22 08:50:00,22.10.1965,8.833333333333334,,
1965-10-25 09:10:00,25.10.1965,9.166666666666666,,
1965-10-26 09:00:00,26.10.1965,9.0,,
1965-10-27 09:55:00,27.10.1965,9.916666666666666,,
1965-10-28 09:00:00,28.10.1965,9.0,,
1965-10-29 09:35:00,29.10.1965,9.583333333333334,,
1965-11-01 09:45:00,01.11.1965,9.75,,
1965-11-03 08:30:00,03.11.1965,8.5,,
1965-11-04 09:00:00,04.11.1965,9.0,,
1965-11-05 09:15:00,05.11.1965,9.25,,
1965-11-08 09:55:00,08.11.1965,9.916666666666666,,
1965-11-09 09:00:00,09.11.1965,9.0,,
1965-11-10 09:50:00,10.11.1965,9.833333333333334,,
1965-11-11 09:00:00,11.11.1965,9.0,,
1965-11-12 10:30:00,12.11.1965,10.5,,
1965-11-15 09:50:00,15.11.1965,9.833333333333334,,
1965-11-16 09:00:00,16.11.1965,9.0,,
1965-11-19 10:00:00,19.11.1965,10.0,,
1965-11-22 10:15:00,22.11.1965,10.25,,
1965-11-23 09:00:00,23.11.1965,9.0,,
1965-11-24 09:50:00,24.11.1965,9.833333333333334,,
1965-11-25 09:00:00,25.11.1965,9.0,,
1965-11-26 10:10:00,26.11.1965,10.166666666666666,,
1965-11-29 09:55:00,29.11.1965,9.916666666666666,,
1965-12-01 10:05:00,01.12.1965,10.083333333333334,,
1965-12-02 09:00:00,02.12.1965,9.0,,
1965-12-03 10:05:00,03.12.1965,10.083333333333334,,
1965-12-06 10:05:00,06.12.1965,10.083333333333334,,
1965-12-07 09:00:00,07.12.1965,9.0,,
1965-12-08 10:10:00,08.12.1965,10.166666666666666,,
1965-12-09 09:00:00,09.12.1965,9.0,,
1965-12-10 10:10:00,10.12.1965,10.166666666666666,,
1965-12-13 10:30:00,13.12.1965,10.5,,
1965-12-14 09:00:00,14.12.1965,9.0,,
1965-12-15 10:15:00,15.12.1965,10.25,,
1965-12-16 09:00:00,16.12.1965,9.0,,
1965-12-17 10:35:00,17.12.1965,10.583333333333334,,
1965-12-20 10:30:00,20.12.1965,10.5,,
1965-12-21 09:00:00,21.12.1965,9.0,,
1965-12-22 10:30:00,22.12.1965,10.5,,
1965-12-23 09:00:00,23.12.1965,9.0,,
1965-12-27 10:50:00,27.12.1965,10.833333333333334,,
1965-12-28 09:00:00,28.12.1965,9.0,,
1965-12-29 10:35:00,29.12.1965,10.583333333333334,,
1965-12-30 09:00:00,30.12.1965,9.0,,
1965-12-31 08:45:00,31.12.1965,8.75,,
1966-01-03 10:40:00,03.01.1966,10.666666666666666,,
1966-01-04 09:00:00,04.01.1966,9.0,,
1966-01-05 10:20:00,05.01.1966,10.333333333333334,,
1966-01-06 09:00:00,06.01.1966,9.0,,
1966-01-07 08:55:00,07.01.1966,8.916666666666666,,
1966-01-10 10:35:00,10.01.1966,10.583333333333334,,
1966-01-11 09:00:00,11.01.1966,9.0,,
1966-01-12 10:35:00,12.01.1966,10.583333333333334,,
1966-01-13 09:00:00,13.01.1966,9.0,,
1966-01-14 08:55:00,14.01.1966,8.916666666666666,,
1966-01-17 10:15:00,17.01.1966,10.25,,
1966-01-18 09:00:00,18.01.1966,9.0,,
1966-01-19 10:15:00,19.01.1966,10.25,,
1966-01-20 09:00:00,20.01.1966,9.0,,
1966-01-21 09:00:00,21.01.1966,9.0,,
1966-01-24 10:20:00,24.01.1966,10.333333333333334,,
1966-01-25 09:00:00,25.01.1966,9.0,,
1966-01-26 10:20:00,26.01.1966,10.333333333333334,,
1966-01-27 09:00:00,27.01.1966,9.0,,
1966-01-28 10:10:00,28.01.1966,10.166666666666666,,
1966-01-31 10:10:00,31.01.1966,10.166666666666666,,
1966-02-01 09:00:00,01.02.1966,9.0,,
1966-02-02 10:25:00,02.02.1966,10.416666666666666,,
1966-02-03 09:00:00,03.02.1966,9.0,,
1966-02-04 10:15:00,04.02.1966,10.25,,
1966-02-07 10:20:00,07.02.1966,10.333333333333334,,
1966-02-08 09:00:00,08.02.1966,9.0,,
1966-02-09 09:00:00,09.02.1966,9.0,,
1966-02-10 10:25:00,10.02.1966,10.416666666666666,,
1966-02-11 10:25:00,11.02.1966,10.416666666666666,,
1966-02-14 10:40:00,14.02.1966,10.666666666666666,,
1966-02-15 09:00:00,15.02.1966,9.0,,
1966-02-16 10:30:00,16.02.1966,10.5,,
1966-02-17 09:00:00,17.02.1966,9.0,,
1966-02-18 10:20:00,18.02.1966,10.333333333333334,,
1966-02-21 10:35:00,21.02.1966,10.583333333333334,,
1966-02-22 09:00:00,22.02.1966,9.0,,
1966-02-23 09:50:00,23.02.1966,9.833333333333334,,
1966-02-24 09:00:00,24.02.1966,9.0,,
1966-02-25 08:30:00,25.02.1966,8.5,,
1966-02-28 10:20:00,28.02.1966,10.333333333333334,,
1966-03-02 09:45:00,02.03.1966,9.75,,
1966-03-03 09:00:00,03.03.1966,9.0,,
1966-03-04 10:00:00,04.03.1966,10.0,,
1966-03-07 10:05:00,07.03.1966,10.083333333333334,,
1966-03-08 09:00:00,08.03.1966,9.0,,
1966-03-09 09:50:00,09.03.1966,9.833333333333334,,
1966-03-10 09:00:00,10.03.1966,9.0,,
1966-03-11 09:55:00,11.03.1966,9.916666666666666,,
1966-03-14 10:15:00,14.03.1966,10.25,,
1966-03-15 09:00:00,15.03.1966,9.0,,
1966-03-16 09:55:00,16.03.1966,9.916666666666666,,
1966-03-17 09:00:00,17.03.1966,9.0,,
1966-03-18 09:35:00,18.03.1966,9.583333333333334,,
1966-03-21 10:05:00,21.03.1966,10.083333333333334,,
1966-03-22 09:00:00,22.03.1966,9.0,,
1966-03-23 10:45:00,23.03.1966,10.75,,
1966-03-24 09:00:00,24.03.1966,9.0,,
1966-03-25 10:00:00,25.03.1966,10.0,,
1966-03-28 10:00:00,28.03.1966,10.0,,
1966-03-29 09:00:00,29.03.1966,9.0,,
1966-03-30 09:25:00,30.03.1966,9.416666666666666,,
1966-03-31 09:00:00,31.03.1966,9.0,,
1966-04-01 09:25:00,01.04.1966,9.416666666666666,,
1966-04-04 09:25:00,04.04.1966,9.416666666666666,,
1966-04-05 09:00:00,05.04.1966,9.0,,
1966-04-06 10:05:00,06.04.1966,10.083333333333334,,
1966-04-07 09:00:00,07.04.1966,9.0,,
1966-04-12 10:10:00,12.04.1966,10.166666666666666,,
1966-04-13 09:00:00,13.04.1966,9.0,,
1966-04-14 09:00:00,14.04.1966,9.0,,
1966-04-15 10:10:00,15.04.1966,10.166666666666666,,
1966-04-18 09:50:00,18.04.1966,9.833333333333334,,
1966-04-19 09:00:00,19.04.1966,9.0,,
1966-04-20 09:45:00,20.04.1966,9.75,,
1966-04-21 09:00:00,21.04.1966,9.0,,
1966-04-22 09:20:00,22.04.1966,9.333333333333334,,
1966-04-25 10:00:00,25.04.1966,10.0,,
1966-04-26 09:00:00,26.04.1966,9.0,,
1966-04-27 09:55:00,27.04.1966,9.916666666666666,,
1966-04-28 09:00:00,28.04.1966,9.0,,
1966-04-29 08:25:00,29.04.1966,8.416666666666666,,
1966-05-02 09:50:00,02.05.1966,9.833333333333334,,
1966-05-03 09:00:00,03.05.1966,9.0,,
1966-05-04 09:50:00,04.05.1966,9.833333333333334,,
1966-05-05 09:00:00,05.05.1966,9.0,,
1966-05-06 10:00:00,06.05.1966,10.0,,
1966-05-09 07:45:00,09.05.1966,7.75,,
1966-05-10 09:00:00,10.05.1966,9.0,,
1966-05-11 10:00:00,11.05.1966,10.0,,
1966-05-12 09:00:00,12.05.1966,9.0,,
1966-05-13 09:45:00,13.05.1966,9.75,,
1966-05-16 10:15:00,16.05.1966,10.25,,
1966-05-17 09:00:00,17.05.1966,9.0,,
1966-05-18 09:30:00,18.05.1966,9.5,,
1966-05-20 10:15:00,20.05.1966,10.25,,
1966-05-23 10:15:00,23.05.1966,10.25,,
1966-05-24 09:00:00,24.05.1966,9.0,,
1966-05-25 09:10:00,25.05.1966,9.166666666666666,,
1966-05-26 09:00:00,26.05.1966,9.0,,
1966-05-27 10:30:00,27.05.1966,10.5,,
1966-05-31 10:10:00,31.05.1966,10.166666666666666,,
1966-06-01 08:40:00,01.06.1966,8.666666666666666,,
1966-06-02 09:00:00,02.06.1966,9.0,,
1966-06-03 08:35:00,03.06.1966,8.583333333333334,,
1966-06-06 10:30:00,06.06.1966,10.5,,
1966-06-07 09:00:00,07.06.1966,9.0,,
1966-06-08 09:50:00,08.06.1966,9.833333333333334,,
1966-06-09 09:00:00,09.06.1966,9.0,,
1966-06-10 08:35:00,10.06.1966,8.583333333333334,,
1966-06-13 09:45:00,13.06.1966,9.75,,
1966-06-14 09:00:00,14.06.1966,9.0,,
1966-06-15 10:00:00,15.06.1966,10.0,,
1966-06-16 09:00:00,16.06.1966,9.0,,
1966-06-20 09:25:00,20.06.1966,9.416666666666666,,
1966-06-21 09:00:00,21.06.1966,9.0,,
1966-06-22 07:50:00,22.06.1966,7.833333333333333,,
1966-06-23 09:00:00,23.06.1966,9.0,,
1966-06-24 10:05:00,24.06.1966,10.083333333333334,,
1966-06-27 10:15:00,27.06.1966,10.25,,
1966-06-29 09:00:00,29.06.1966,9.0,,
1966-06-30 09:00:00,30.06.1966,9.0,,
1966-07-01 10:05:00,01.07.1966,10.083333333333334,,
1966-07-04 10:20:00,04.07.1966,10.333333333333334,,
1966-07-05 09:00:00,05.07.1966,9.0,,
1966-07-06 09:15:00,06.07.1966,9.25,,
1966-07-07 09:00:00,07.07.1966,9.0,,
1966-07-08 09:30:00,08.07.1966,9.5,,
1966-07-11 09:40:00,11.07.1966,9.666666666666666,,
1966-07-12 09:00:00,12.07.1966,9.0,,
1966-07-13 09:50:00,13.07.1966,9.833333333333334,,
1966-07-14 09:00:00,14.07.1966,9.0,,
1966-07-15 09:50:00,15.07.1966,9.833333333333334,,
1966-07-18 09:00:00,18.07.1966,9.0,,
1966-07-19 09:00:00,19.07.1966,9.0,,
1966-07-20 09:50:00,20.07.1966,9.833333333333334,,
1966-07-21 09:00:00,21.07.1966,9.0,,
1966-07-22 09:30:00,22.07.1966,9.5,,
1966-07-25 09:50:00,25.07.1966,9.833333333333334,,
1966-07-26 09:00:00,26.07.1966,9.0,,
1966-07-27 09:45:00,27.07.1966,9.75,,
1966-07-28 09:00:00,28.07.1966,9.0,,
1966-07-29 09:45:00,29.07.1966,9.75,,
1966-08-01 10:00:00,01.08.1966,10.0,,
1966-08-02 09:00:00,02.08.1966,9.0,,
1966-08-03 10:20:00,03.08.1966,10.333333333333334,,
1966-08-04 09:00:00,04.08.1966,9.0,,
1966-08-05 09:15:00,05.08.1966,9.25,,
1966-08-08 09:10:00,08.08.1966,9.166666666666666,,
1966-08-10 10:30:00,10.08.1966,10.5,,
1966-08-12 09:45:00,12.08.1966,9.75,,
1966-08-15 10:00:00,15.08.1966,10.0,,
1966-08-17 09:00:00,17.08.1966,9.0,,
1966-08-19 09:00:00,19.08.1966,9.0,,
1966-08-22 08:05:00,22.08.1966,8.083333333333334,,
1966-08-23 09:00:00,23.08.1966,9.0,,
1966-08-24 08:15:00,24.08.1966,8.25,,
1966-08-25 09:00:00,25.08.1966,9.0,,
1966-08-26 08:15:00,26.08.1966,8.25,,
1966-08-29 08:20:00,29.08.1966,8.333333333333334,,
1966-08-30 09:00:00,30.08.1966,9.0,,
1966-08-31 08:25:00,31.08.1966,8.416666666666666,,
1966-09-01 09:00:00,01.09.1966,9.0,,
